Respondent_ID;Age;Fishing Experience;Province;Beach;Fishing Role;Experience as Head of Communities;Boat Type;Fishing Duration;Usage of LIK;Benefit from LIK;Experience with Disaster;Number of Experience with Disaster;Usage of ICT;BMKG;Radio;Cuaca;GPS;Fish Finder;MSW Paris;Radar Kapal;Surf Parangtritis;Windy;Benefit from ICT;B.1;B.2;B.3;B.4;B.5;B.6;Level of Interaction with Disaster;LIK Combination;C-1;Cr-1;Cr-2;Cr-3;Cr-4;Td-1;Td-2;Td-3;Ts-1;Ts-2;Ts-3;Ts-4;Ts-5;Ts-6;Ts-7;Wn-1;Wn-10;Wn-11;Wn-12;Wn-13;Wn-14;Wn-15;Wn-16;Wn-17;Wn-2;Wn-3;Wn-4;Wn-5;Wn-6;Wn-7;Wn-8;Wn-9;Wth-1;Wth-2;Wv-1;Wv-2;Wv-3;Number of LIK Combination;Usage Persistance;Usage Duration;Frequency of Usage (min) (in month);Frequency of Usage (max) (in month);Average Frequency of Usage (in month);Number of Prediction Made (the last month, except tsunami);Disaster Happen (the last month, except tsunami);Perceived of Accuracy;Action Anticipation (Respon based on LIK codes)
238;45;26;1;1;1;0;4;1;1;1;B.3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;4;Wv-1, Wv-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;11;4;8;6;5;3;60;Wv-3: Adjust fishing time
239;45;26;1;1;2;0;4;1;1;1;B.4, B.6;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;26;16;20;18;10;9;90;Wth-1: Stop fishing activities
239;45;26;1;1;2;0;4;1;1;1;B.4, B.6;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;4;12;8;6;4;66,66666667;Td-2: Be careful
240;45;27;1;2;1;0;5;1;1;1;B-2, B-3, B-4;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-2, Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;27;4;4;4;2;2;100;Wn-2: Be careful
240;45;27;1;2;1;0;5;1;1;1;B-2, B-3, B-4;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-2, Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;27;4;4;4;2;2;100;Wn-4: Stay alert/retrieve fishing gear
240;45;27;1;2;1;0;5;1;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;27;2;3;2,5;3;3;100;Wv-1: Be careful
240;45;27;1;2;1;0;5;1;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;27;2;3;2,5;3;3;100;Wv-2: Adjust fishing time
240;45;27;1;2;1;0;5;1;1;1;B-2, B-3, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;27;3;3;3;4;4;100;Wth-1: Anchor to hold position
241;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Wn-1, Wn-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;19;2;3;2,5;3;2;66,66666667;Wn-1: Stay alert/retrieve fishing gear
241;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Wn-1, Wn-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;19;2;3;2,5;3;2;66,66666667;Wn-2: Be careful
241;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;19;4;4;4;5;4;80;Td-1: Adjust fishing time
242;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;20;3;3;3;4;3;75;Wn-7: Be careful
242;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;20;3;3;3;4;3;75;Wn-8: Stay alert/retrieve fishing gear
242;46;19;1;2;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;5;6;5,5;6;6;100;Td-1: Adjust fishing time
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;Ts-1, Ts-2, Ts-4, Ts-5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;20;30;30;30;1;1;100;Ts-1: Be careful
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;Ts-1, Ts-2, Ts-4, Ts-5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;20;30;30;30;1;1;100;Ts-2: Run to high place
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;Ts-1, Ts-2, Ts-4, Ts-5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;20;30;30;30;1;1;100;Ts-4: Run to high place
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;Ts-1, Ts-2, Ts-4, Ts-5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;20;30;30;30;1;1;100;Ts-5: Move away from beach
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;5;Wv-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;20;2;5;3,5;15;11;73,33333333;Wv-1: Adjust fishing equipment
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;20;8;20;14;20;10;50;Td-1: Adjust fishing time
243;46;19;1;2;2;0;4;1;1;1;B.1, B.3, B.6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;20;8;20;14;20;10;50;Td-2: Be careful
244;46;20;1;1;1;0;4;1;1;1;B.4, B.6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;20;16;24;20;12;9;75;Wth-1: Stop fishing activities
244;46;20;1;1;1;0;4;1;1;1;B.4, B.6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;20;12;20;16;7;7;100;Td-1: Adjust fishing time
244;46;20;1;1;1;0;4;1;1;1;B.4, B.6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;20;12;20;16;7;7;100;Td-2: Be careful
245;46;21;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;Wn-1, Wn-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;4;4;4;5;5;100;Wn-1: Stay alert/retrieve fishing gear
245;46;21;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;Wn-1, Wn-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;4;4;4;5;5;100;Wn-2: Be careful
245;46;21;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-1, Cr-3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;2;2;2;3;2;66,66666667;Cr-1: Move away from beach
245;46;21;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-1, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;2;2;2;3;2;66,66666667;Cr-3: No action
245;46;21;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;5;5;5;6;5;83,33333333;Td-2: Adjust fishing time
246;47;12;1;1;1;0;4;1;1;1;B.2, B.3;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;Wn-4, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;12;5;6;5,5;14;10;71,42857143;Wn-4: Adjust fishing time
246;47;12;1;1;1;0;4;1;1;1;B.2, B.3;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;Wn-4, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;12;5;6;5,5;14;10;71,42857143;Wn-7: Repair boat
246;47;12;1;1;1;0;4;1;1;1;B.2, B.3;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;Wn-4, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;12;5;6;5,5;14;10;71,42857143;Wn-8: Be careful
246;47;12;1;1;1;0;4;1;1;1;B.2, B.3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;5;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;12;5;6;5,5;7;6;85,71428571;Wv-2: Adjust fishing equipment
247;47;14;1;1;3;0;4;1;1;1;B.3, B.5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;Wv-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;14;5;6;5,5;8;7;87,5;Wv-1: Adjust fishing equipment
247;47;14;1;1;3;0;4;1;1;1;B.3, B.5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;14;3;4;3,5;9;5;55,55555556;Cr-1: No action
247;47;14;1;1;3;0;4;1;1;1;B.3, B.5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;14;3;4;3,5;9;5;55,55555556;Cr-2: Move away from beach
248;47;14;1;1;2;0;4;1;1;1;B.3, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;14;16;20;18;20;15;75;Wv-2: Adjust fishing time
248;47;14;1;1;2;0;4;1;1;1;B.3, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;14;16;24;20;17;13;76,47058824;Td-1: Adjust fishing time
248;47;14;1;1;2;0;4;1;1;1;B.3, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;14;16;24;20;17;13;76,47058824;Td-2: Be careful
249;47;15;1;1;3;0;4;1;1;1;B.4, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;6;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;15;4;6;5;10;8;80;Wth-1: Stop fishing activities
249;47;15;1;1;3;0;4;1;1;1;B.4, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;Cr-2, Cr-3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;3;4;3,5;3;3;100;Cr-2: No action
249;47;15;1;1;3;0;4;1;1;1;B.4, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;Cr-2, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;3;4;3,5;3;3;100;Cr-3: Move away from beach
249;47;15;1;1;3;0;4;1;1;1;B.4, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;20;24;22;15;10;66,66666667;Td-1: Adjust fishing time
249;47;15;1;1;3;0;4;1;1;1;B.4, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;20;24;22;15;10;66,66666667;Td-2: Be careful
250;47;17;1;1;3;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-8, Wn-11, Wn-13, Wn-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;1;17;16;20;18;21;21;100;Wn-8: Be careful
250;47;17;1;1;3;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-8, Wn-11, Wn-13, Wn-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;17;16;20;18;21;21;100;Wn-11: Adjust fishing time
250;47;17;1;1;3;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-8, Wn-11, Wn-13, Wn-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;17;16;20;18;21;21;100;Wn-13: No action
250;47;17;1;1;3;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-8, Wn-11, Wn-13, Wn-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;17;16;20;18;21;21;100;Wn-15: Be careful
250;47;17;1;1;3;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;17;3;4;3,5;12;8;66,66666667;Wth-1: Stop fishing activities
251;47;17;1;1;1;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;Wn-9, Wn-10, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;17;5;7;6;14;14;100;Wn-9: Adjust fishing time
251;47;17;1;1;1;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;Wn-9, Wn-10, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;17;5;7;6;14;14;100;Wn-10: Repair boat
251;47;17;1;1;1;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;Wn-9, Wn-10, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;17;5;7;6;14;14;100;Wn-14: Be careful
251;47;17;1;1;1;0;4;1;1;1;B.2, B.4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;17;5;6;5,5;9;7;77,77777778;Wth-1: Stop fishing activities
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;18;1;2;1,5;2;2;100;Wn-1: Stay alert/retrieve fishing gear
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;18;1;2;1,5;2;2;100;Wn-2: Be careful
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;18;1;2;1,5;2;2;100;Wn7: No action
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;2;2;2;3;2;66,66666667;Wn-1: Stay alert/retrieve fishing gear
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;2;2;2;3;2;66,66666667;Wn-2: Be careful
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;Wn-1, Wn-2, Wn7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;18;2;2;2;3;2;66,66666667;Wn7: No action
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-2, Cr-3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;18;3;3;3;4;4;100;Cr-2: Be careful
252;47;18;1;2;1;1;4;1;1;1;B-2, B-4, B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-2, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;18;3;3;3;4;4;100;Cr-3: No action
253;47;19;1;2;1;0;4;1;1;1;B.2, B.3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;20;1;2;1,5;2;2;100;Wn-1: Stay alert/retrieve fishing gear
253;47;19;1;2;1;0;4;1;1;1;B.2, B.3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;20;1;2;1,5;2;2;100;Wn-2: Be careful
253;47;19;1;2;1;0;4;1;1;1;B.2, B.3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;20;1;2;1,5;2;2;100;Wn-8: Stay alert/retrieve fishing gear
253;47;19;1;2;1;0;4;1;1;1;B.2, B.3;2;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;20;3;3;3;4;3;75;Wv-1: Be careful
253;47;19;1;2;1;0;4;1;1;1;B.2, B.3;2;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;20;3;3;3;4;3;75;Wv-2: Adjust fishing time
254;47;20;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;Wn-2, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;20;4;5;4,5;6;6;100;Wn-2: No action
254;47;20;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;Wn-2, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;20;4;5;4,5;6;6;100;Wn-7: Adjust fishing time
254;47;20;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;Wn-2, Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;20;4;5;4,5;6;6;100;Wn-8: Be careful
254;47;20;1;2;1;0;4;1;1;1;B-2, B-5, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Cr-2, Cr-3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;20;1;2;1,5;4;3;75;Cr-2: Be careful
